Variety,Class,Size,Package,Unit,Price,Total Sales,Sales Quantity,Closing Stock,Market,Variety_labeled,Class_labeled,Size_labeled,Package_labeled,Market_labeled
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,115,142340,1237,3134,CAP,1,1,2,0,0
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,73,220,3,4,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,50,50,1,0,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,60,180,3,2,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,60,180,3,2,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,60,180,3,2,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,80,80,1,2,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,80,80,1,2,DUR,1,0,2,2,1
HANDS,CLASS 1,MEDIUM,STANDARD TRAY,2,53,160,3,4,DUR,1,0,2,2,1
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,90,15,22,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,120,6000,50,30,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,11,5884,492,280,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,8,552,69,858,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,130,13000,100,115,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,155,86842,558,1826,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,153,48970,320,2475,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,98,74096,755,2392,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,185,260522,1408,7546,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,159,134711,843,5076,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,150,45700,304,2227,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,222,139448,626,5294,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,209,118260,565,125,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,178,157156,879,3615,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,156,86898,557,474,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,138,31011,224,3841,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,140,7560,54,455,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,17,1614,90,1533,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,120,7560,63,30,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,12,14748,1229,1032,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,11,3432,300,288,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,182,197208,1080,2100,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,165,199856,1210,2709,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,142,68661,482,2438,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,186,229188,1226,6220,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,173,195081,1124,3787,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,158,57926,365,1731,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,209,386836,1847,2765,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,97688,407,281,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,176,268474,1523,4041,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,160,91640,572,691,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,149,202925,1361,3559,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,137,10895,79,441,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,14874,1510,186,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,135,24780,183,117,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,11,19397,1757,1298,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,13,16427,1175,385,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,178,150280,842,1857,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,163,78172,478,2019,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,128,49160,382,2067,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,115,17050,148,0,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,186,65771,352,4316,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,167,140381,839,3597,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,137,157723,1143,1735,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,220,698356,3166,4172,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,162601,675,250,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,195,457104,2341,4466,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,161,72240,448,115,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,139,216349,1549,4930,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,127,151197,1184,557,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,11,5729,479,87,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,113,4985,44,115,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,12,8233,665,1777,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,127,25500,200,0,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,171,56149,327,2349,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,125,18750,150,1800,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,110,11000,100,1785,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,165,189246,1145,3601,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,131,117077,891,3359,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,135,98491,725,2590,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,182,419160,2293,4800,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,176,8800,50,19,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,148,328551,2215,4700,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,188,12615,67,78,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,148,196505,1323,5280,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,130,390,3,525,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,18826,1776,576,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,18953,1330,202,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,18826,1776,576,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,18953,1330,202,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,18826,1776,576,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,18953,1330,202,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,140,91598,650,1950,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,210413,1753,1476,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,95,152161,1599,1002,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,140,91598,650,1950,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,210413,1753,1476,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,95,152161,1599,1002,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,140,91598,650,1950,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,120,210413,1753,1476,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,95,152161,1599,1002,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,153,265941,1735,4216,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,128,254836,1979,3621,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,102,101349,988,3030,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,153,265941,1735,4216,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,128,254836,1979,3621,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,102,101349,988,3030,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,153,265941,1735,4216,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,128,254836,1979,3621,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,102,101349,988,3030,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,CRATE,20,90,16200,180,0,JOH,1,0,0,1,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,544978,3320,6207,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,CRATE,20,80,14400,180,0,JOH,1,0,1,1,2
HANDS,CLASS 1,LARGE,BOX,1,240,181680,757,38,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,143,143187,999,6485,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,105,1050,10,60,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,116,101287,866,4509,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,25520,232,431,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,CRATE,20,90,16200,180,0,JOH,1,0,0,1,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,544978,3320,6207,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,CRATE,20,80,14400,180,0,JOH,1,0,1,1,2
HANDS,CLASS 1,LARGE,BOX,1,240,181680,757,38,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,143,143187,999,6485,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,105,1050,10,60,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,116,101287,866,4509,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,25520,232,431,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,CRATE,20,90,16200,180,0,JOH,1,0,0,1,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,544978,3320,6207,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,CRATE,20,80,14400,180,0,JOH,1,0,1,1,2
HANDS,CLASS 1,LARGE,BOX,1,240,181680,757,38,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,143,143187,999,6485,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,105,1050,10,60,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,116,101287,866,4509,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,25520,232,431,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,120,18000,150,50,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,133,156270,1171,3800,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,108,65930,609,4154,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,91,59501,650,2869,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,140,345425,2454,6897,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,126,109385,863,5724,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,101,168215,1665,3566,JOH,1,1,2,0,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,126,456286,3607,8678,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,92,89308,968,4537,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,109,4930,45,359,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,156,372309,2372,11560,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,11520,48,65,JOH,1,0,1,3,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,12,10612,833,448,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,121,9370,77,89,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,124,173306,1389,3332,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,101,117195,1156,4426,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,80,12000,150,3226,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,78,17231,219,0,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,142,300516,2108,6887,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,121,114014,936,3909,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,105,20241,192,2914,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,153,301092,1961,14262,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,222,66510,299,89,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,125,364247,2892,11852,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,162,122198,750,36,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,92,57158,620,5780,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,111,30480,274,527,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,11,22779,2054,1281,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,121,25750,212,16,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,9560,956,138,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,110,218159,1975,4635,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,96,244313,2532,5520,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,66,141186,2118,3376,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,90,20000,220,58,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,125,135842,1080,6295,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,115,188653,1628,2895,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,61658,623,2706,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,160,664632,4132,11867,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,174,47676,274,52,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,126,315365,2493,11970,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,163,90019,550,36,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,112,30970,276,5621,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,31554,274,351,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,14,546,39,200,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,132,6600,50,138,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,100,10,14,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,13,13,1,0,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,92,184384,2002,5110,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,78,230633,2922,7102,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,57,45278,782,4694,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,66,10001,150,100,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,116,186766,1603,5975,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,99,177340,1785,3852,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,90,98388,1088,3300,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,70,7000,100,0,JOH,1,1,3,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,7200,80,0,JOH,1,2,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,157,394189,2509,13899,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,CRATE,20,95,4115,43,0,JOH,1,0,1,1,2
HANDS,CLASS 1,LARGE,BOX,1,229,11910,52,5,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,127,332703,2608,13190,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,163,98899,605,36,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,93,74202,792,5747,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,80,4000,50,325,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,16,962,60,1411,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,125,25481,203,138,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,10,13320,1332,152,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,13,16644,1243,1,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,125,113591,908,8296,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,104,74951,716,9377,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,86,49112,571,4713,JOH,0,1,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,104,14789,141,0,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,133,175351,1313,8853,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,122,81496,665,5839,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,102,36001,350,1907,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,85,12750,150,100,JOH,1,1,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,162,536298,3293,11685,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,4800,20,57,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,132,197185,1491,10709,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,185,64400,347,37,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,111,81813,735,3532,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,111,44975,405,237,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,11,7955,699,404,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,4536,324,284,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,17,1350,76,513,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,105,6100,58,96,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,17,1350,76,513,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,105,6100,58,96,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,11,7955,699,404,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,4536,324,284,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,17,1350,76,513,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,105,6100,58,96,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 1,LARGE,PUNNET PACK (Pre Pack),1,11,7955,699,404,JOH,0,0,1,7,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,14,4536,324,284,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,133,198929,1491,8192,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,112,79410,707,8543,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,92,34581,373,3994,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,133,198929,1491,8192,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,112,79410,707,8543,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,92,34581,373,3994,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,133,198929,1491,8192,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,112,79410,707,8543,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,92,34581,373,3994,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,80,560,7,250,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,80,560,7,250,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,80,560,7,250,JOH,0,2,4,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,110,110,1,19,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,110,110,1,19,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,110,110,1,19,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,140,128192,910,9048,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,103022,908,5480,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,59959,607,1507,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,140,128192,910,9048,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,103022,908,5480,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,59959,607,1507,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,140,128192,910,9048,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,103022,908,5480,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,59959,607,1507,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,146,392944,2674,10867,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,28080,117,77,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,132,162038,1227,8314,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,107,29794,277,3123,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,115,21094,183,280,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,146,392944,2674,10867,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,240,28080,117,77,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,132,162038,1227,8314,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,107,29794,277,3123,JOH,1,0,2,0,2
