Variety,Class,Size,Package,Unit,Price,Total Sales,Sales Quantity,Closing Stock,Market,variety_labeled,class_labeled,size_labeled,package_labeled,market_labeled,kg_price
GALA,CLASS 1,LARGE,ECONOMIC PACK,12,113,21440,189,42,WEL,14,1,2,2,9,9.42
GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,112,896,8,413,WEL,14,1,4,2,9,9.33
GALA,CLASS 1,LARGE,ECONOMIC PACK,12,113,21440,189,42,WEL,14,1,2,2,9,9.42
GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,112,896,8,413,WEL,14,1,4,2,9,9.33
GALA,CLASS 1,LARGE,ECONOMIC PACK,12,113,21440,189,42,WEL,14,1,2,2,9,9.42
GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,112,896,8,413,WEL,14,1,4,2,9,9.33
GALA,CLASS 1,LARGE,ECONOMIC PACK,12,113,21440,189,42,WEL,14,1,2,2,9,9.42
GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,222,1110,5,247,WEL,4,1,1,1,9,12.33
GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18,200,37890,189,702,WEL,4,1,2,1,9,11.11
GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18,173,14240,82,426,WEL,4,1,4,1,9,9.61
GOLDEN DELICIOUS,CLASS 2,SMALL,CARTON,18,160,71680,448,56,WEL,4,0,3,1,9,8.89
GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18,169,19310,114,344,WEL,4,1,3,1,9,9.39
GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,222,1110,5,247,WEL,4,1,1,1,9,12.33
GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18,200,37890,189,702,WEL,4,1,2,1,9,11.11
GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18,173,14240,82,426,WEL,4,1,4,1,9,9.61
GOLDEN DELICIOUS,CLASS 2,SMALL,CARTON,18,160,71680,448,56,WEL,4,0,3,1,9,8.89
GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18,169,19310,114,344,WEL,4,1,3,1,9,9.39
GOLDEN DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,222,1110,5,247,WEL,4,1,1,1,9,12.33
GOLDEN DELICIOUS,CLASS 1,LARGE,CARTON,18,200,37890,189,702,WEL,4,1,2,1,9,11.11
GOLDEN DELICIOUS,CLASS 1,MEDIUM,CARTON,18,173,14240,82,426,WEL,4,1,4,1,9,9.61
GOLDEN DELICIOUS,CLASS 1,SMALL,CARTON,18,169,19310,114,344,WEL,4,1,3,1,9,9.39
GOLDEN DELICIOUS,CLASS 2,SMALL,CARTON,18,160,71680,448,56,WEL,4,0,3,1,9,8.89
GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12,126,7488,59,584,WEL,4,1,3,2,9,10.5
GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12,150,73976,490,486,WEL,4,1,4,2,9,12.5
GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12,175,6495,37,415,WEL,4,1,2,2,9,14.58
GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12,150,73976,490,486,WEL,4,1,4,2,9,12.5
GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12,175,6495,37,415,WEL,4,1,2,2,9,14.58
GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12,126,7488,59,584,WEL,4,1,3,2,9,10.5
GOLDEN DELICIOUS,CLASS 1,MEDIUM,ECONOMIC PACK,12,150,73976,490,486,WEL,4,1,4,2,9,12.5
GOLDEN DELICIOUS,CLASS 1,LARGE,ECONOMIC PACK,12,175,6495,37,415,WEL,4,1,2,2,9,14.58
GOLDEN DELICIOUS,CLASS 1,SMALL,ECONOMIC PACK,12,126,7488,59,584,WEL,4,1,3,2,9,10.5
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9,55,9645,175,606,WEL,4,0,3,0,9,6.11
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11,69,7740,111,80,WEL,4,0,3,0,9,6.27
GOLDEN DELICIOUS,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,60,3000,50,150,WEL,4,0,1,0,9,6.67
GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9,69,12876,184,88,WEL,4,0,2,0,9,7.67
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,64,5285,82,1222,WEL,4,0,4,0,9,7.11
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,30,90,3,0,WEL,4,0,4,0,9,3.0
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,66,3800,57,15,WEL,4,0,4,0,9,6.0
GOLDEN DELICIOUS,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,55,55,1,342,WEL,4,0,0,0,9,6.11
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9,55,9645,175,606,WEL,4,0,3,0,9,6.11
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11,69,7740,111,80,WEL,4,0,3,0,9,6.27
GOLDEN DELICIOUS,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,60,3000,50,150,WEL,4,0,1,0,9,6.67
GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9,69,12876,184,88,WEL,4,0,2,0,9,7.67
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,64,5285,82,1222,WEL,4,0,4,0,9,7.11
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,30,90,3,0,WEL,4,0,4,0,9,3.0
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,66,3800,57,15,WEL,4,0,4,0,9,6.0
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,9,55,9645,175,606,WEL,4,0,3,0,9,6.11
GOLDEN DELICIOUS,CLASS 2,SMALL,DOMPLE JUMBLE,11,69,7740,111,80,WEL,4,0,3,0,9,6.27
GOLDEN DELICIOUS,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,60,3000,50,150,WEL,4,0,1,0,9,6.67
GOLDEN DELICIOUS,CLASS 2,LARGE,DOMPLE JUMBLE,9,69,12876,184,88,WEL,4,0,2,0,9,7.67
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,64,5285,82,1222,WEL,4,0,4,0,9,7.11
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,30,90,3,0,WEL,4,0,4,0,9,3.0
GOLDEN DELICIOUS,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,66,3800,57,15,WEL,4,0,4,0,9,6.0
GOLDEN DELICIOUS,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,55,55,1,342,WEL,4,0,0,0,9,6.11
GOLDEN DELICIOUS,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,55,55,1,342,WEL,4,0,0,0,9,6.11
GOLDEN DELICIOUS,CLASS 1,SMALL,QUARTER POCKET,3,22,40500,1800,0,WEL,4,1,3,3,9,7.33
GOLDEN DELICIOUS,CLASS 2,SMALL,QUARTER POCKET,3,10,1000,100,1,WEL,4,0,3,3,9,3.33
GOLDEN DELICIOUS,CLASS 2,SMALL,QUARTER POCKET,3,10,1000,100,1,WEL,4,0,3,3,9,3.33
GOLDEN DELICIOUS,CLASS 1,SMALL,QUARTER POCKET,3,22,40500,1800,0,WEL,4,1,3,3,9,7.33
GOLDEN DELICIOUS,CLASS 2,SMALL,QUARTER POCKET,3,10,1000,100,1,WEL,4,0,3,3,9,3.33
GOLDEN DELICIOUS,CLASS 1,SMALL,QUARTER POCKET,3,22,40500,1800,0,WEL,4,1,3,3,9,7.33
GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18,133,14280,107,2118,WEL,5,1,1,1,9,7.39
GRANNY SMITH,CLASS 1,LARGE,CARTON,18,116,8850,76,3033,WEL,5,1,2,1,9,6.44
GRANNY SMITH,CLASS 1,MEDIUM,CARTON,18,67,15488,231,500,WEL,5,1,4,1,9,3.72
GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18,133,14280,107,2118,WEL,5,1,1,1,9,7.39
GRANNY SMITH,CLASS 1,LARGE,CARTON,18,116,8850,76,3033,WEL,5,1,2,1,9,6.44
GRANNY SMITH,CLASS 1,MEDIUM,CARTON,18,67,15488,231,500,WEL,5,1,4,1,9,3.72
GRANNY SMITH,CLASS 1,EXTRA LARGE,CARTON,18,133,14280,107,2118,WEL,5,1,1,1,9,7.39
GRANNY SMITH,CLASS 1,LARGE,CARTON,18,116,8850,76,3033,WEL,5,1,2,1,9,6.44
GRANNY SMITH,CLASS 1,MEDIUM,CARTON,18,67,15488,231,500,WEL,5,1,4,1,9,3.72
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,9,55,5620,102,697,WEL,5,0,2,0,9,6.11
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,11,60,60,1,215,WEL,5,0,2,0,9,5.45
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,50,4550,91,900,WEL,5,0,4,0,9,5.56
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,69,1530,22,166,WEL,5,0,4,0,9,6.9
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,52,8605,163,160,WEL,5,0,4,0,9,4.73
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9,50,4765,95,194,WEL,5,0,3,0,9,5.56
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,11,32,2110,65,340,WEL,5,0,3,0,9,2.91
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,9,55,5620,102,697,WEL,5,0,2,0,9,6.11
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,11,60,60,1,215,WEL,5,0,2,0,9,5.45
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,50,4550,91,900,WEL,5,0,4,0,9,5.56
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,69,1530,22,166,WEL,5,0,4,0,9,6.9
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,52,8605,163,160,WEL,5,0,4,0,9,4.73
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9,50,4765,95,194,WEL,5,0,3,0,9,5.56
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,11,32,2110,65,340,WEL,5,0,3,0,9,2.91
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,9,55,5620,102,697,WEL,5,0,2,0,9,6.11
GRANNY SMITH,CLASS 2,LARGE,DOMPLE JUMBLE,11,60,60,1,215,WEL,5,0,2,0,9,5.45
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,50,4550,91,900,WEL,5,0,4,0,9,5.56
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,69,1530,22,166,WEL,5,0,4,0,9,6.9
GRANNY SMITH,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,52,8605,163,160,WEL,5,0,4,0,9,4.73
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,9,50,4765,95,194,WEL,5,0,3,0,9,5.56
GRANNY SMITH,CLASS 2,SMALL,DOMPLE JUMBLE,11,32,2110,65,340,WEL,5,0,3,0,9,2.91
GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12,93,748,8,59,WEL,5,1,3,2,9,7.75
GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12,106,4256,40,646,WEL,5,1,4,2,9,8.83
GRANNY SMITH,CLASS 1,LARGE,ECONOMIC PACK,12,109,14740,135,1959,WEL,5,1,2,2,9,9.08
GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12,106,4256,40,646,WEL,5,1,4,2,9,8.83
GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12,93,748,8,59,WEL,5,1,3,2,9,7.75
GRANNY SMITH,CLASS 1,LARGE,ECONOMIC PACK,12,109,14740,135,1959,WEL,5,1,2,2,9,9.08
GRANNY SMITH,CLASS 1,MEDIUM,ECONOMIC PACK,12,106,4256,40,646,WEL,5,1,4,2,9,8.83
GRANNY SMITH,CLASS 1,SMALL,ECONOMIC PACK,12,93,748,8,59,WEL,5,1,3,2,9,7.75
GRANNY SMITH,CLASS 1,LARGE,ECONOMIC PACK,12,109,14740,135,1959,WEL,5,1,2,2,9,9.08
PINK LADY,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,44,748,17,44,WEL,6,0,4,0,9,4.89
PINK LADY,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,44,748,17,44,WEL,6,0,4,0,9,4.89
PINK LADY,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,44,748,17,44,WEL,6,0,4,0,9,4.89
PINK LADY,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,44,748,17,44,WEL,6,0,4,0,9,4.89
PINK LADY,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,44,748,17,44,WEL,6,0,4,0,9,4.89
RED DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,126,9250,73,23,WEL,12,1,1,1,9,7.0
RED DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,126,9250,73,23,WEL,12,1,1,1,9,7.0
RED DELICIOUS,CLASS 1,EXTRA LARGE,CARTON,18,126,9250,73,23,WEL,12,1,1,1,9,7.0
ROME BEAUTY,CLASS 1,MEDIUM,CARTON,18,150,150,1,0,WEL,13,1,4,1,9,8.33
ROME BEAUTY,CLASS 1,MEDIUM,CARTON,18,150,150,1,0,WEL,13,1,4,1,9,8.33
ROME BEAUTY,CLASS 1,MEDIUM,CARTON,18,150,150,1,0,WEL,13,1,4,1,9,8.33
ROME BEAUTY,CLASS 2,SMALL,DOMPLE JUMBLE,9,60,660,11,248,WEL,13,0,3,0,9,6.67
ROME BEAUTY,CLASS 2,SMALL,DOMPLE JUMBLE,9,60,660,11,248,WEL,13,0,3,0,9,6.67
ROME BEAUTY,CLASS 2,SMALL,DOMPLE JUMBLE,9,60,660,11,248,WEL,13,0,3,0,9,6.67
ROYAL GALA,CLASS 1,LARGE,CARTON,18,178,1960,11,833,WEL,8,1,2,1,9,9.89
ROYAL GALA,CLASS 1,MEDIUM,CARTON,18,180,180,1,281,WEL,8,1,4,1,9,10.0
ROYAL GALA,CLASS 1,LARGE,CARTON,18,178,1960,11,833,WEL,8,1,2,1,9,9.89
ROYAL GALA,CLASS 1,MEDIUM,CARTON,18,180,180,1,281,WEL,8,1,4,1,9,10.0
ROYAL GALA,CLASS 1,LARGE,CARTON,18,178,1960,11,833,WEL,8,1,2,1,9,9.89
ROYAL GALA,CLASS 1,MEDIUM,CARTON,18,180,180,1,281,WEL,8,1,4,1,9,10.0
ROYAL GALA,CLASS 2,LARGE,DOMPLE JUMBLE,9,50,4400,88,90,WEL,8,0,2,0,9,5.56
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,15065,264,651,WEL,8,0,4,0,9,6.33
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,75,150,2,0,WEL,8,0,4,0,9,6.82
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9,64,450,7,617,WEL,8,0,3,0,9,7.11
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,11,30,7240,240,299,WEL,8,0,3,0,9,2.73
ROYAL GALA,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,51,3080,60,459,WEL,8,0,0,0,9,5.67
ROYAL GALA,CLASS 2,LARGE,DOMPLE JUMBLE,9,50,4400,88,90,WEL,8,0,2,0,9,5.56
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,15065,264,651,WEL,8,0,4,0,9,6.33
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,75,150,2,0,WEL,8,0,4,0,9,6.82
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9,64,450,7,617,WEL,8,0,3,0,9,7.11
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,11,30,7240,240,299,WEL,8,0,3,0,9,2.73
ROYAL GALA,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,51,3080,60,459,WEL,8,0,0,0,9,5.67
ROYAL GALA,CLASS 2,LARGE,DOMPLE JUMBLE,9,50,4400,88,90,WEL,8,0,2,0,9,5.56
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,15065,264,651,WEL,8,0,4,0,9,6.33
ROYAL GALA,CLASS 2,MEDIUM,DOMPLE JUMBLE,11,75,150,2,0,WEL,8,0,4,0,9,6.82
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,9,64,450,7,617,WEL,8,0,3,0,9,7.11
ROYAL GALA,CLASS 2,SMALL,DOMPLE JUMBLE,11,30,7240,240,299,WEL,8,0,3,0,9,2.73
ROYAL GALA,CLASS 2,UNDER SIZE,DOMPLE JUMBLE,9,51,3080,60,459,WEL,8,0,0,0,9,5.67
ROYAL GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,129,1168,9,1741,WEL,8,1,4,2,9,10.75
ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12,80,3680,46,87,WEL,8,1,3,2,9,6.67
ROYAL GALA,CLASS 1,LARGE,ECONOMIC PACK,12,144,13968,97,781,WEL,8,1,2,2,9,12.0
ROYAL GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,129,1168,9,1741,WEL,8,1,4,2,9,10.75
ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12,80,3680,46,87,WEL,8,1,3,2,9,6.67
ROYAL GALA,CLASS 1,LARGE,ECONOMIC PACK,12,144,13968,97,781,WEL,8,1,2,2,9,12.0
ROYAL GALA,CLASS 1,MEDIUM,ECONOMIC PACK,12,129,1168,9,1741,WEL,8,1,4,2,9,10.75
ROYAL GALA,CLASS 1,SMALL,ECONOMIC PACK,12,80,3680,46,87,WEL,8,1,3,2,9,6.67
ROYAL GALA,CLASS 1,LARGE,ECONOMIC PACK,12,144,13968,97,781,WEL,8,1,2,2,9,12.0
STARKING,CLASS 1,MEDIUM,CARTON,18,140,1400,10,667,WEL,9,1,4,1,9,7.78
STARKING,CLASS 1,EXTRA LARGE,CARTON,18,211,7190,34,210,WEL,9,1,1,1,9,11.72
STARKING,CLASS 1,LARGE,CARTON,18,115,1730,15,582,WEL,9,1,2,1,9,6.39
STARKING,CLASS 1,MEDIUM,CARTON,18,140,1400,10,667,WEL,9,1,4,1,9,7.78
STARKING,CLASS 1,EXTRA LARGE,CARTON,18,211,7190,34,210,WEL,9,1,1,1,9,11.72
STARKING,CLASS 1,LARGE,CARTON,18,115,1730,15,582,WEL,9,1,2,1,9,6.39
STARKING,CLASS 1,MEDIUM,CARTON,18,140,1400,10,667,WEL,9,1,4,1,9,7.78
STARKING,CLASS 1,EXTRA LARGE,CARTON,18,211,7190,34,210,WEL,9,1,1,1,9,11.72
STARKING,CLASS 1,LARGE,CARTON,18,115,1730,15,582,WEL,9,1,2,1,9,6.39
STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12,148,18952,128,623,WEL,9,1,4,2,9,12.33
STARKING,CLASS 1,SMALL,ECONOMIC PACK,12,120,7680,64,203,WEL,9,1,3,2,9,10.0
STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12,148,18952,128,623,WEL,9,1,4,2,9,12.33
STARKING,CLASS 1,SMALL,ECONOMIC PACK,12,120,7680,64,203,WEL,9,1,3,2,9,10.0
STARKING,CLASS 1,MEDIUM,ECONOMIC PACK,12,148,18952,128,623,WEL,9,1,4,2,9,12.33
STARKING,CLASS 1,SMALL,ECONOMIC PACK,12,120,7680,64,203,WEL,9,1,3,2,9,10.0
STARKING,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,70,6300,90,192,WEL,9,0,1,0,9,7.78
STARKING,CLASS 2,LARGE,DOMPLE JUMBLE,9,60,960,16,131,WEL,9,0,2,0,9,6.67
STARKING,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,70,6300,90,192,WEL,9,0,1,0,9,7.78
STARKING,CLASS 2,LARGE,DOMPLE JUMBLE,9,60,960,16,131,WEL,9,0,2,0,9,6.67
STARKING,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,70,6300,90,192,WEL,9,0,1,0,9,7.78
STARKING,CLASS 2,LARGE,DOMPLE JUMBLE,9,60,960,16,131,WEL,9,0,2,0,9,6.67
STARKING,CLASS 1,LARGE,QUARTER POCKET,3,25,18000,720,90,WEL,9,1,2,3,9,8.33
STARKING,CLASS 1,LARGE,QUARTER POCKET,3,25,18000,720,90,WEL,9,1,2,3,9,8.33
STARKING,CLASS 1,LARGE,QUARTER POCKET,3,25,18000,720,90,WEL,9,1,2,3,9,8.33
SUNDOWNER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,21283,372,830,WEL,10,0,4,0,9,6.33
SUNDOWNER,CLASS 2,SMALL,DOMPLE JUMBLE,9,57,33542,587,1033,WEL,10,0,3,0,9,6.33
SUNDOWNER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,21283,372,830,WEL,10,0,4,0,9,6.33
SUNDOWNER,CLASS 2,SMALL,DOMPLE JUMBLE,9,57,33542,587,1033,WEL,10,0,3,0,9,6.33
SUNDOWNER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,57,21283,372,830,WEL,10,0,4,0,9,6.33
SUNDOWNER,CLASS 2,SMALL,DOMPLE JUMBLE,9,57,33542,587,1033,WEL,10,0,3,0,9,6.33
TOP RED,CLASS 1,EXTRA LARGE,CARTON,18,200,20420,102,332,WEL,11,1,1,1,9,11.11
TOP RED,CLASS 1,LARGE,CARTON,18,223,34170,153,313,WEL,11,1,2,1,9,12.39
TOP RED,CLASS 1,MEDIUM,CARTON,18,216,11250,52,315,WEL,11,1,4,1,9,12.0
TOP RED,CLASS 1,EXTRA LARGE,CARTON,18,200,20420,102,332,WEL,11,1,1,1,9,11.11
TOP RED,CLASS 1,LARGE,CARTON,18,223,34170,153,313,WEL,11,1,2,1,9,12.39
TOP RED,CLASS 1,MEDIUM,CARTON,18,216,11250,52,315,WEL,11,1,4,1,9,12.0
TOP RED,CLASS 1,EXTRA LARGE,CARTON,18,200,20420,102,332,WEL,11,1,1,1,9,11.11
TOP RED,CLASS 1,LARGE,CARTON,18,223,34170,153,313,WEL,11,1,2,1,9,12.39
TOP RED,CLASS 1,MEDIUM,CARTON,18,216,11250,52,315,WEL,11,1,4,1,9,12.0
TOP RED,CLASS 2,LARGE,DOMPLE JUMBLE,9,52,12215,233,243,WEL,11,0,2,0,9,5.78
TOP RED,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,49,20610,413,92,WEL,11,0,4,0,9,5.44
TOP RED,CLASS 2,LARGE,DOMPLE JUMBLE,9,52,12215,233,243,WEL,11,0,2,0,9,5.78
TOP RED,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,49,20610,413,92,WEL,11,0,4,0,9,5.44
TOP RED,CLASS 2,LARGE,DOMPLE JUMBLE,9,52,12215,233,243,WEL,11,0,2,0,9,5.78
TOP RED,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,49,20610,413,92,WEL,11,0,4,0,9,5.44
AFRICAN RED/CARMINE,CLASS 1,EXTRA LARGE,CARTON,18,70,1540,22,21,WEL,15,1,1,1,9,3.89
AFRICAN RED/CARMINE,CLASS 1,LARGE,CARTON,18,181,1270,7,513,WEL,15,1,2,1,9,10.06
BRAEBURN,CLASS 1,LARGE,CARTON,18,150,450,3,232,WEL,0,1,2,1,9,8.33
BRAEBURN,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,65,11700,180,88,WEL,0,0,4,0,9,7.22
BRAEBURN,CLASS 1,MEDIUM,ECONOMIC PACK,12,104,1352,13,490,WEL,0,1,4,2,9,8.67
CRIPPS PINK,CLASS 1,EXTRA LARGE,CARTON,18,136,11060,81,586,WEL,1,1,1,1,9,7.56
CRIPPS PINK,CLASS 1,LARGE,CARTON,18,149,98510,657,4763,WEL,1,1,2,1,9,8.28
CRIPPS PINK,CLASS 1,MEDIUM,CARTON,18,161,119370,740,4039,WEL,1,1,4,1,9,8.94
CRIPPS PINK,CLASS 1,SMALL,CARTON,18,145,22470,154,333,WEL,1,1,3,1,9,8.06
CRIPPS PINK,CLASS 1,SMALL,ECONOMIC PACK,12,96,480,5,447,WEL,1,1,3,2,9,8.0
CRIPPS PINK,CLASS 1,MEDIUM,ECONOMIC PACK,12,97,30782,315,1940,WEL,1,1,4,2,9,8.08
CRIPPS PINK,CLASS 1,LARGE,ECONOMIC PACK,12,108,1948,18,1006,WEL,1,1,2,2,9,9.0
CRIPPS PINK,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,70,6465,92,101,WEL,1,0,4,0,9,7.78
CRIPPS PINK,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,68,1300,19,6,WEL,1,0,4,0,9,6.8
CRIPPS RED,CLASS 1,EXTRA LARGE,CARTON,18,171,29620,173,222,WEL,2,1,1,1,9,9.5
CRIPPS RED,CLASS 1,LARGE,CARTON,18,153,8890,58,823,WEL,2,1,2,1,9,8.5
CRIPPS RED,CLASS 1,MEDIUM,CARTON,18,127,29520,232,919,WEL,2,1,4,1,9,7.06
CRIPPS RED,CLASS 2,EXTRA LARGE,DOMPLE JUMBLE,9,55,6160,111,189,WEL,2,0,1,0,9,6.11
CRIPPS RED,CLASS 2,LARGE,DOMPLE JUMBLE,9,42,510,12,200,WEL,2,0,2,0,9,4.67
CRIPPS RED,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,40,960,24,100,WEL,2,0,4,0,9,4.44
CRIPPS RED,CLASS 1,LARGE,ECONOMIC PACK,12,104,33280,320,655,WEL,2,1,2,2,9,8.67
CRIPPS RED,CLASS 1,MEDIUM,ECONOMIC PACK,12,120,360,3,320,WEL,2,1,4,2,9,10.0
EARLY RED ONE,CLASS 1,LARGE,ECONOMIC PACK,12,128,10240,80,7,WEL,16,1,2,2,9,10.67
EARLY RED ONE,CLASS 1,MEDIUM,ECONOMIC PACK,12,128,2944,23,41,WEL,16,1,4,2,9,10.67
FUJI,CLASS 1,EXTRA LARGE,CARTON,18,130,6530,50,128,WEL,3,1,1,1,9,7.22
FUJI,CLASS 1,LARGE,CARTON,18,150,38500,256,1432,WEL,3,1,2,1,9,8.33
FUJI,CLASS 1,MEDIUM,CARTON,18,169,44120,261,3929,WEL,3,1,4,1,9,9.39
FUJI,CLASS 2,MEDIUM,DOMPLE JUMBLE,9,58,10825,185,904,WEL,3,0,4,0,9,6.44
FUJI,CLASS 2,MEDIUM,DOMPLE JUMBLE,10,65,590,9,15,WEL,3,0,4,0,9,6.5
FUJI,CLASS 2,SMALL,DOMPLE JUMBLE,9,51,11460,223,534,WEL,3,0,3,0,9,5.67
FUJI,CLASS 1,SMALL,ECONOMIC PACK,12,96,19408,202,69,WEL,3,1,3,2,9,8.0
FUJI,CLASS 1,LARGE,ECONOMIC PACK,12,80,4480,56,938,WEL,3,1,2,2,9,6.67
