Product,Variety,Class,Size,Package,Unit,Closing Price,High Price,Low Price,Average Price,Total Sales,Sales Quantity,Closing Stock,Market
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,4,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,7,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R1000.00,R1000.00,R1000.00,R1000.00,R1000,1,4,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R500.00,R500.00,R500.00,R500.00,R500,1,7,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,5,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R1000.00,R1000.00,R1000.00,R1000.00,R2000,2,7,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R26.42,R30.00,R25.00,R26.43,R370,14,3,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R400.00,R400.00,R400.00,R400.00,R4000,10,8,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R60,2,17,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R60,2,17,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R180.00,R180.00,R180.00,R180.00,R180,1,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R120,4,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R180.00,R180.00,R180.00,R180.00,R180,1,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R120,4,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R180.00,R180.00,R180.00,R180.00,R180,1,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R120,4,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R180.00,R180.00,R180.00,R180.00,R180,1,9,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R120,4,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R30,1,23,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R30,1,23,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R30,1,23,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R30,1,23,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.00,R30.00,R30.00,R30.00,R30,1,23,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R26.66,R30.00,R25.00,R26.67,R1120,42,24,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R1400.00,R1400.00,R1400.00,R1400.00,R1400,1,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R37.50,R40.00,R35.00,R37.50,R450,12,70,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R1600.00,R1600.00,R1600.00,R1600.00,R1600,1,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R1400.00,R1400.00,R1400.00,R1400.00,R1400,1,10,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R37.50,R40.00,R35.00,R37.50,R450,12,70,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,CRATE,50.00 kg,R0.00,R0.00,R0.00,R�,R0,0,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R1600.00,R1600.00,R1600.00,R1600.00,R1600,1,18,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,LARGE,CRATE,50.00 kg,R1600.00,R1600.00,R1600.00,R1600.00,R3200,2,11,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,8.00 kg,R30.92,R40.00,R30.00,R30.92,R1175,38,82,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,CRATE,50.00 kg,R1600.00,R1600.00,R1600.00,R1600.00,R1600,1,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,SMALL,CRATE,50.00 kg,R1000.00,R1000.00,R1000.00,R1000.00,R8000,8,19,Cape Town Fresh Produce Market (CAP)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,123,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,123,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,168,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,171,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R335.00,R350.00,R320.00,R335.00,R2680,8,171,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,6.00 kg,R10.00,R10.00,R10.00,R10.00,R630,63,0,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,179,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,6.00 kg,R0.00,R0.00,R0.00,R�,R0,0,63,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.00 kg,R100.00,R100.00,R100.00,R100.00,R200,2,0,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,181,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,6.00 kg,R10.00,R10.00,R10.00,R10.00,R130,13,63,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,2,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,181,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,MEDIUM,EACH,6.00 kg,R0.00,R0.00,R0.00,R�,R0,0,76,Durban Fresh Produce Market (DUR)
WATERMELONS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,2,Durban Fresh Produce Market (DUR)
